x1,x2,True_Class,PT_Cluster,FHE_Cluster,Heap_Position
3.0834,0.7673,2,1,790,589
2.3104,-0.1177,2,1,790,414
3.6153,-0.0311,2,1,790,755
3.4222,0.2253,2,1,790,709
2.3337,0.2184,2,1,790,416
3.1209,-0.1618,2,1,790,612
3.3325,-0.3537,2,1,790,683
2.8400,0.3358,2,1,790,523
3.1761,-0.0347,2,1,790,627
3.3133,-0.7144,2,1,790,675
3.3335,0.7489,2,1,790,681
2.8494,-0.1607,2,1,790,524
3.3135,-0.1762,2,1,790,674
3.5956,-0.3665,2,1,790,754
3.1519,0.8831,2,1,790,618
2.6945,-0.1692,2,1,790,478
3.1061,-0.7565,2,1,790,609
2.7672,0.3063,2,1,790,497
3.3388,-0.7066,2,1,790,684
3.5688,0.1584,2,1,790,744
2.2501,-0.0545,2,1,790,409
3.0408,0.3316,2,1,790,577
2.9854,0.5213,2,1,790,556
2.8563,0.0075,2,1,790,525
3.5293,0.1167,2,1,790,738
2.9124,-0.7784,2,1,790,550
3.3567,0.0671,2,1,790,690
2.7256,0.0910,2,1,790,486
2.8885,-0.5373,2,1,790,539
3.2538,0.1126,2,1,790,655
2.7739,0.4827,2,1,790,498
3.3319,-0.1339,2,1,790,682
2.7982,0.3628,2,1,790,509
3.0157,-0.6293,2,1,790,570
2.1065,0.0165,2,1,790,401
3.5648,0.3774,2,1,790,743
3.7487,-0.1629,2,1,790,775
2.5800,-0.2322,2,1,790,447
2.8079,0.2724,2,1,790,513
3.6654,0.0530,2,1,790,758
3.1996,-0.7400,2,1,790,642
2.7896,0.0332,2,1,790,502
3.7168,-0.2142,2,1,790,771
2.4529,0.3204,2,1,790,428
2.5146,0.3765,2,1,790,439
3.7386,-0.1722,2,1,790,774
2.4554,0.0374,2,1,790,430
