x1,x2,True_Class,PT_Cluster,FHE_Cluster,Heap_Position
5.0662,-4.3239,5,5,892,680
-4.7644,-4.7657,5,5,892,878
-5.6814,-4.9013,5,5,892,885
4.5881,-4.3850,5,5,892,697
-2.3653,-5.2469,5,5,892,858
-3.5745,-5.1994,5,5,892,873
1.0400,-5.1099,5,5,892,799
5.9034,-5.1027,5,5,892,681
4.4365,-5.4753,5,5,892,726
-2.4037,-5.7296,5,5,892,866
-4.1083,-4.1761,5,5,892,865
-5.3688,-5.4582,5,5,892,888
6.0962,-6.3511,5,5,892,713
3.4139,-4.6468,5,5,892,727
-5.1448,-4.4945,5,5,892,879
2.1714,-4.9101,5,5,892,767
-4.2555,-5.5992,5,5,892,881
5.3566,-5.2950,5,5,892,701
1.2751,-4.0098,5,5,892,761
1.7816,-4.5067,5,5,892,764
-0.0150,-4.9660,5,5,892,818
-0.3393,-5.1117,5,5,892,826
-0.7037,-4.9280,5,5,892,832
4.1749,-5.4973,5,5,892,731
-1.3169,-4.7469,5,5,892,839
5.4230,-4.5481,5,5,892,676
-1.8989,-5.3764,5,5,892,854
-5.8739,-4.8763,5,5,892,887
-1.5328,-5.0269,5,5,892,850
1.7871,-6.1227,5,5,892,808
-1.7842,-4.3962,5,5,892,841
-7.9028,-4.4624,5,5,892,896
9.3520,-4.9628,5,-1,-1,633
2.0806,-5.3039,5,5,892,780
9.2940,-5.0740,5,-1,-1,636
9.9166,-5.2619,5,-1,-1,631
-4.0467,-5.0427,5,5,892,876
-5.4409,-4.9990,5,5,892,884
4.7663,-4.7812,5,5,892,703
4.2746,-5.5326,5,5,892,730
2.5538,-5.3978,5,5,892,772
4.0818,-5.6560,5,5,892,738
2.7153,-5.9947,5,5,892,785
7.2059,-4.5920,5,5,892,655
1.4519,-4.8584,5,5,892,784
0.3360,-5.5079,5,5,892,820
2.9209,-4.9189,5,5,892,745
5.8338,-4.4992,5,5,892,667
0.9637,-5.2717,5,5,892,801
-3.6203,-4.8359,5,5,892,868
7.3693,-4.7032,5,5,892,654
-3.5459,-5.0548,5,5,892,871
-5.3369,-4.8984,5,5,892,882
-5.9348,-4.5438,5,5,892,883
-2.3371,-5.0570,5,5,892,857
-0.2929,-4.6804,5,5,892,816
3.1518,-5.8099,5,5,892,771
-1.9853,-4.3556,5,5,892,847
4.7262,-5.4875,5,5,892,717
-1.4020,-4.8660,5,5,892,846
-3.2248,-4.8899,5,5,892,864
-1.6594,-4.7491,5,5,892,848
2.7681,-5.0886,5,5,892,756
-3.6257,-5.1977,5,5,892,874
3.0187,-4.8782,5,5,892,741
3.5697,-5.0319,5,5,892,732
-5.1894,-5.4588,5,5,892,886
6.0980,-5.4952,5,5,892,686
3.0735,-4.3946,5,5,892,728
-0.5377,-5.5867,5,5,892,845
11.0460,-4.5152,5,-1,-1,611
-0.3630,-4.7515,5,5,892,819
-0.3947,-5.0406,5,5,892,825
-0.8463,-4.8857,5,5,892,835
4.8794,-5.0546,5,5,892,706
3.1678,-4.7182,5,5,892,734
-3.2857,-5.2545,5,5,892,870
-0.8072,-5.1833,5,5,892,838
5.3061,-5.1152,5,5,892,699
0.2697,-5.1109,5,5,892,813
-1.7189,-6.2094,5,5,892,863
3.6924,-5.1511,5,5,892,733
4.3326,-4.6742,5,5,892,708
-0.5667,-5.0499,5,5,892,833
-3.3383,-5.1940,5,5,892,869
7.2972,-5.5428,5,5,892,664
0.6709,-5.0364,5,5,892,802
1.1821,-5.1729,5,5,892,796
0.9051,-4.4591,5,5,892,787
3.6155,-5.1669,5,5,892,737
1.2111,-4.9936,5,5,892,791
-6.7483,-4.9109,5,5,892,894
-7.2633,-4.2922,5,5,892,893
7.3879,-4.3376,5,5,892,647
-0.3118,-5.3721,5,5,892,836
7.7821,-5.0205,5,5,892,653
8.5952,-4.2481,5,5,892,632
-0.6610,-4.2524,5,5,892,812
-2.2937,-5.3194,5,5,892,859
-0.6316,-5.2110,5,5,892,837
5.5763,-4.6718,5,5,892,675
0.2803,-4.7402,5,5,892,805
-0.7383,-5.3862,5,5,892,844
5.6627,-5.9361,5,5,892,710
1.5646,-5.5245,5,5,892,797
-1.0699,-4.6280,5,5,892,834
-1.9507,-5.3039,5,5,892,853
3.0755,-5.2801,5,5,892,753
-1.7179,-5.2443,5,5,892,852
1.6601,-4.2754,5,5,892,758
1.7145,-5.5322,5,5,892,795
1.5739,-5.3233,5,5,892,792
-0.6632,-4.6368,5,5,892,822
2.9146,-4.9272,5,5,892,746
1.3238,-4.5455,5,5,892,776
3.9482,-4.5520,5,5,892,716
-6.0846,-5.0582,5,5,892,890
1.5074,-4.6932,5,5,892,775
2.7857,-4.6250,5,5,892,740
-1.6531,-4.5637,5,5,892,843
-7.7331,-5.6906,5,5,892,898
4.6064,-5.4430,5,5,892,720
3.3448,-4.8820,5,5,892,735
-0.3141,-4.5395,5,5,892,811
-3.3952,-4.5195,5,5,892,861
-4.1708,-4.9759,5,5,892,877
5.3727,-3.8493,5,5,892,665
6.2561,-5.2325,5,5,892,674
-7.5022,-4.7573,5,5,892,895
1.5720,-5.6948,5,5,892,800
3.5554,-5.2434,5,5,892,739
-3.0273,-4.8826,5,5,892,862
-5.6662,-5.4971,5,5,892,891
1.1592,-5.1667,5,5,892,798
-7.7847,-4.7281,5,5,892,897
4.9459,-5.1202,5,5,892,707
2.6783,-5.0422,5,5,892,757
-1.8363,-4.2944,5,5,892,840
-10.2641,-5.1545,5,-1,-1,899
